pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,strategy_name,symbol,timeframe,category,rsi_period,oversold,overbought,tp_type,sl_type,session_filter,has_htf_filter,has_vola_filter,has_breakeven,max_bars,avg_hold_min,pnl_tokyo,pnl_london,pnl_newyork,trades_tokyo,trades_london,trades_newyork,pair_tf,pf_capped
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_74f9af2e,GBPJPY,M1,mean_reversion,18,20,80,atr_mult,fixed,london_ny,True,False,True,0,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
0.6835,20.82,19.19,0.02,-18.35,638.6,485,24,3,-0.0378,2.5987,rsi_reversal_12f149b0,GBPJPY,M1,mean_reversion,21,32,68,fixed,atr_mult,london_ny,False,True,False,60,10.6,-0.36,-12.05,-5.95,58,245,182,GBPJPY_M1,0.6835
0.7658,30.14,14.07,0.01,-10.55,2024.5,209,14,5,-0.0505,1.7747,rsi_reversal_3337b0fb,GBPJPY,M1,mean_reversion,7,32,68,atr_mult,fixed,london,True,False,False,240,33.7,-2.77,-7.79,0.0,49,160,0,GBPJPY_M1,0.7658
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_a895077c,GBPJPY,M1,mean_reversion,18,20,80,atr_mult,atr_mult,tokyo,True,False,False,120,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
0.7452,35.96,2.72,0.0,-2.25,473.9,89,8,6,-0.0253,1.3274,rsi_reversal_e41d0290,GBPJPY,M1,mean_reversion,10,25,75,atr_mult,fixed,london_ny,True,False,True,120,7.9,-0.02,-3.32,1.09,16,44,29,GBPJPY_M1,0.7452
0.7202,34.25,28.98,0.03,-26.74,1149.4,616,13,6,-0.0434,1.3823,rsi_reversal_f4d4394b,GBPJPY,M1,mean_reversion,7,28,72,atr_mult,atr_mult,tokyo,False,True,True,60,19.2,-26.74,0.0,0.0,616,0,0,GBPJPY_M1,0.7202
0.6769,34.79,54.94,0.05,-53.7,384.8,1621,14,10,-0.0331,1.2686,rsi_reversal_365894b2,GBPJPY,M1,mean_reversion,10,32,68,fixed,fixed,london_ny,False,True,False,60,6.4,-4.42,-35.73,-13.55,209,764,648,GBPJPY_M1,0.6769
0.5862,25.25,7.71,0.01,-7.7,157.0,305,13,3,-0.0252,1.7357,rsi_reversal_fc598c45,GBPJPY,M1,mean_reversion,10,30,70,atr_mult,fixed,newyork,True,False,True,0,2.6,0.0,-5.06,-2.63,0,122,183,GBPJPY_M1,0.5862
1.021,44.44,3.04,0.0,0.16,1314.7,45,5,5,0.0035,1.2762,rsi_reversal_8eaf0095,GBPJPY,M1,mean_reversion,10,25,75,atr_mult,fixed,newyork,True,False,False,60,21.9,0.0,-2.48,2.64,0,20,25,GBPJPY_M1,1.021
0.7683,36.9,23.07,0.02,-22.01,1399.2,496,10,6,-0.0444,1.314,rsi_reversal_7d1dacdf,GBPJPY,M1,mean_reversion,18,30,70,fixed,fixed,all,False,False,False,120,23.3,-12.05,-8.7,-1.26,201,154,141,GBPJPY_M1,0.7683
0.6837,54.37,9.49,0.01,-9.3,778.5,206,6,8,-0.0451,0.5738,rsi_reversal_5a528658,GBPJPY,M1,mean_reversion,21,32,68,atr_mult,fixed,london,False,True,True,240,13.0,-0.56,-8.73,0.0,40,166,0,GBPJPY_M1,0.6837
0.6074,32.61,15.26,0.02,-14.67,904.7,230,13,3,-0.0638,1.2553,rsi_reversal_ba111fd0,GBPJPY,M1,mean_reversion,21,32,68,atr_mult,atr_mult,newyork,False,True,True,60,15.1,0.0,-7.18,-7.5,0,91,139,GBPJPY_M1,0.6074
0.8088,37.84,3.84,0.0,-2.07,985.9,74,5,3,-0.028,1.3287,rsi_reversal_fc6388ec,GBPJPY,M1,mean_reversion,10,25,75,fixed,atr_mult,newyork,True,False,True,0,16.4,0.0,-1.67,-0.41,0,36,38,GBPJPY_M1,0.8088
0.7477,37.9,22.55,0.02,-21.33,343.5,905,18,5,-0.0236,1.2251,rsi_reversal_72c6fd76,GBPJPY,M1,mean_reversion,7,30,70,atr_mult,atr_mult,all,True,True,False,120,5.7,-5.61,-8.98,-6.74,351,245,309,GBPJPY_M1,0.7477
0.6989,50.47,30.84,0.03,-29.69,829.7,739,10,8,-0.0402,0.6857,rsi_reversal_6b946fdf,GBPJPY,M1,mean_reversion,7,30,70,fixed,fixed,london,False,False,True,240,13.8,-3.14,-26.55,0.0,172,567,0,GBPJPY_M1,0.6989
0.489,20.12,51.18,0.05,-50.58,162.7,1466,29,4,-0.0345,1.941,rsi_reversal_09f0bc6f,GBPJPY,M1,mean_reversion,10,28,72,fixed,fixed,london_ny,False,False,False,60,2.7,-5.18,-28.13,-17.27,181,727,558,GBPJPY_M1,0.489
0.7457,36.73,4.27,0.0,-3.06,2097.6,49,7,3,-0.0624,1.2842,rsi_reversal_45c5b145,GBPJPY,M1,mean_reversion,14,32,68,atr_mult,atr_mult,newyork,True,False,False,60,35.0,0.0,-4.25,1.19,0,18,31,GBPJPY_M1,0.7457
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_2f3fd065,GBPJPY,M1,mean_reversion,18,20,80,atr_mult,fixed,all,True,True,True,120,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
0.7769,37.8,24.46,0.02,-21.41,1436.2,500,13,5,-0.0428,1.2784,rsi_reversal_26522ae3,GBPJPY,M1,mean_reversion,10,32,68,fixed,fixed,tokyo,False,True,False,0,23.9,-21.41,0.0,0.0,500,0,0,GBPJPY_M1,0.7769
0.4832,12.22,25.94,0.03,-25.91,361.1,704,41,3,-0.0368,3.4722,rsi_reversal_530d6697,GBPJPY,M1,mean_reversion,14,30,70,atr_mult,fixed,tokyo,False,True,False,120,6.0,-25.91,0.0,0.0,704,0,0,GBPJPY_M1,0.4832
0.6125,57.14,6.03,0.01,-5.49,1171.2,77,4,6,-0.0713,0.4594,rsi_reversal_2ded6437,GBPJPY,M1,mean_reversion,14,32,68,fixed,atr_mult,newyork,True,False,False,120,19.5,0.0,-3.1,-2.38,0,31,46,GBPJPY_M1,0.6125
0.6121,51.31,25.74,0.03,-25.13,741.1,421,6,5,-0.0597,0.5809,rsi_reversal_2f756421,GBPJPY,M1,mean_reversion,14,32,68,atr_mult,fixed,london,False,False,True,120,12.4,-3.21,-21.92,0.0,91,330,0,GBPJPY_M1,0.6121
0.7665,57.78,50.66,0.05,-47.94,668.3,1684,8,12,-0.0285,0.5601,rsi_reversal_5665ffde,GBPJPY,M1,mean_reversion,7,35,65,atr_mult,fixed,london_ny,False,True,True,240,11.1,-4.29,-31.54,-12.11,231,792,661,GBPJPY_M1,0.7665
0.5285,22.32,75.99,0.08,-75.99,204.3,2473,26,4,-0.0307,1.8393,rsi_reversal_437930b1,GBPJPY,M1,mean_reversion,7,35,65,atr_mult,fixed,tokyo,False,False,True,0,3.4,-75.99,0.0,0.0,2473,0,0,GBPJPY_M1,0.5285
0.6236,34.57,8.17,0.01,-7.18,348.5,188,9,4,-0.0382,1.18,rsi_reversal_e182a9e0,GBPJPY,M1,mean_reversion,10,20,80,atr_mult,atr_mult,tokyo,False,True,False,60,5.8,-7.18,0.0,0.0,188,0,0,GBPJPY_M1,0.6236
0.6516,36.98,51.82,0.05,-51.26,315.4,1582,15,9,-0.0324,1.1105,rsi_reversal_c59d9050,GBPJPY,M1,mean_reversion,14,35,65,atr_mult,atr_mult,london_ny,False,True,True,0,5.3,-5.14,-31.12,-15.01,210,756,616,GBPJPY_M1,0.6516
0.7484,37.75,27.56,0.03,-25.82,1385.3,551,12,8,-0.0469,1.2342,rsi_reversal_9772875d,GBPJPY,M1,mean_reversion,7,30,70,fixed,fixed,newyork,False,False,False,60,23.1,0.0,-8.67,-17.16,0,208,343,GBPJPY_M1,0.7484
0.6733,48.42,4.61,0.0,-3.79,599.4,95,6,7,-0.0399,0.7172,rsi_reversal_3238671d,GBPJPY,M1,mean_reversion,14,30,70,fixed,atr_mult,all,True,False,True,0,10.0,-1.56,-2.13,-0.1,40,30,25,GBPJPY_M1,0.6733
0.3883,23.08,1.84,0.0,-1.74,343.8,26,8,2,-0.067,1.2942,rsi_reversal_3df00c55,GBPJPY,M1,mean_reversion,21,35,65,fixed,atr_mult,newyork,True,False,False,240,5.7,0.0,-1.01,-0.73,0,12,14,GBPJPY_M1,0.3883
0.5897,44.76,9.82,0.01,-6.71,919.4,105,6,5,-0.0639,0.7278,rsi_reversal_01924dc5,GBPJPY,M1,mean_reversion,14,35,65,atr_mult,fixed,tokyo,True,False,True,240,15.3,-6.71,0.0,0.0,105,0,0,GBPJPY_M1,0.5897
0.703,53.85,1.38,0.0,-1.11,978.5,26,3,4,-0.0426,0.6026,rsi_reversal_daee6f4e,GBPJPY,M1,mean_reversion,18,32,68,fixed,fixed,london,True,False,False,120,16.3,-0.31,-0.8,0.0,8,18,0,GBPJPY_M1,0.703
0.6618,51.53,8.85,0.01,-8.16,711.9,163,5,10,-0.0501,0.6224,rsi_reversal_dea8e67b,GBPJPY,M1,mean_reversion,7,20,80,fixed,fixed,all,True,True,False,60,11.9,-4.48,-5.38,1.69,64,49,50,GBPJPY_M1,0.6618
0.4926,14.13,4.19,0.0,-3.43,279.1,92,22,2,-0.0373,2.9935,rsi_reversal_c1d35d3e,GBPJPY,M1,mean_reversion,7,20,80,atr_mult,fixed,london,True,False,False,0,4.7,-0.12,-3.31,0.0,21,71,0,GBPJPY_M1,0.4926
0.6439,34.74,53.41,0.05,-51.99,445.7,1497,14,6,-0.0347,1.2098,rsi_reversal_72b3f2b7,GBPJPY,M1,mean_reversion,14,35,65,atr_mult,fixed,london_ny,False,True,True,60,7.4,-4.48,-30.75,-16.76,200,709,588,GBPJPY_M1,0.6439
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_8ed2845e,GBPJPY,M1,mean_reversion,18,20,80,fixed,atr_mult,all,True,True,True,0,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_827f00dd,GBPJPY,M1,mean_reversion,21,20,80,fixed,atr_mult,newyork,True,False,True,120,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
0.7015,34.75,80.33,0.08,-79.03,365.7,2708,16,10,-0.0292,1.3174,rsi_reversal_4a00e7a8,GBPJPY,M1,mean_reversion,7,35,65,fixed,atr_mult,london_ny,False,False,False,120,6.1,-9.88,-45.78,-23.36,372,1272,1064,GBPJPY_M1,0.7015
0.2786,66.67,0.54,0.0,-0.39,2460.0,3,1,2,-0.1303,0.1393,rsi_reversal_399a57fd,GBPJPY,M1,mean_reversion,21,20,80,fixed,atr_mult,newyork,False,True,True,0,41.0,0.0,0.15,-0.54,0,2,1,GBPJPY_M1,0.2786
0.6403,50.0,1.43,0.0,-1.03,936.7,18,3,3,-0.0571,0.6403,rsi_reversal_51620aa6,GBPJPY,M1,mean_reversion,14,25,75,atr_mult,fixed,tokyo,True,False,False,0,15.6,-1.03,0.0,0.0,18,0,0,GBPJPY_M1,0.6403
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_2924612b,GBPJPY,M1,mean_reversion,18,20,80,fixed,fixed,tokyo,True,False,True,0,0.0,0.0,0.0,0.0,0,0,0,GBPJPY_M1,0.0
1.0951,66.67,0.3,0.0,0.03,1160.0,3,1,2,0.0097,0.5475,rsi_reversal_dc8b2d3b,GBPJPY,M1,mean_reversion,14,20,80,atr_mult,fixed,all,True,True,False,60,19.3,0.13,-0.31,0.2,1,1,1,GBPJPY_M1,1.0951
0.5635,22.48,34.66,0.03,-34.3,317.0,1232,21,4,-0.0278,1.9427,rsi_reversal_87642fef,USDJPY,M1,mean_reversion,7,28,72,fixed,fixed,newyork,False,True,True,240,5.3,0.0,-11.55,-22.75,0,407,825,USDJPY_M1,0.5635
0.9219,26.09,1.2,0.0,-0.23,373.0,46,10,3,-0.0049,2.612,rsi_reversal_98668bee,USDJPY,M1,mean_reversion,21,30,70,fixed,fixed,all,True,True,True,60,6.2,-0.63,-0.23,0.64,21,12,13,USDJPY_M1,0.9219
0.5109,31.25,1.43,0.0,-1.07,1023.8,16,4,2,-0.067,1.1241,rsi_reversal_08f68746,USDJPY,M1,mean_reversion,21,32,68,fixed,fixed,newyork,True,False,False,60,17.1,0.0,-0.85,-0.22,0,4,12,USDJPY_M1,0.5109
0.716,31.49,11.93,0.01,-10.06,1361.1,308,12,4,-0.0327,1.5574,rsi_reversal_316c4c2b,USDJPY,M1,mean_reversion,14,30,70,atr_mult,fixed,tokyo,False,True,True,60,22.7,-10.06,0.0,0.0,308,0,0,USDJPY_M1,0.716
2.0831,33.33,0.17,0.0,0.37,810.0,6,2,1,0.0608,4.1662,rsi_reversal_05df4dd6,USDJPY,M1,mean_reversion,14,25,75,fixed,fixed,london,True,False,True,60,13.5,-0.06,0.42,0.0,1,5,0,USDJPY_M1,2.0831
0.2167,27.27,1.44,0.0,-1.32,141.8,22,8,2,-0.0601,0.5779,rsi_reversal_b50fcceb,USDJPY,M1,mean_reversion,21,28,72,fixed,fixed,all,True,True,True,0,2.4,-0.66,-0.52,-0.14,12,5,5,USDJPY_M1,0.2167
0.559,25.0,6.25,0.01,-5.44,1515.0,92,9,2,-0.0591,1.6771,rsi_reversal_80b5f496,USDJPY,M1,mean_reversion,7,20,80,atr_mult,fixed,london_ny,True,False,True,240,25.2,-0.2,-4.08,-1.17,12,42,38,USDJPY_M1,0.559
0.4388,34.82,51.96,0.05,-51.78,159.5,1654,14,7,-0.0313,0.8212,rsi_reversal_fb3bfe9e,USDJPY,M1,mean_reversion,10,30,70,fixed,fixed,london_ny,False,True,True,240,2.7,-4.96,-27.25,-19.58,195,788,671,USDJPY_M1,0.4388
0.6375,74.92,9.84,0.01,-8.86,645.3,315,3,15,-0.0281,0.2134,rsi_reversal_4c819dbe,USDJPY,M1,mean_reversion,10,32,68,fixed,atr_mult,london_ny,True,False,True,120,10.8,-0.56,-7.22,-1.07,48,141,126,USDJPY_M1,0.6375
0.7181,50.16,14.59,0.01,-12.69,1644.8,307,7,7,-0.0413,0.7134,rsi_reversal_c3e5abb9,USDJPY,M1,mean_reversion,10,28,72,fixed,fixed,london,False,False,True,60,27.4,1.41,-14.1,0.0,67,240,0,USDJPY_M1,0.7181
0.4686,58.82,1.02,0.0,-0.74,388.2,17,4,4,-0.0434,0.328,rsi_reversal_1f4663e6,USDJPY,M1,mean_reversion,14,28,72,fixed,atr_mult,tokyo,True,False,True,0,6.5,-0.74,0.0,0.0,17,0,0,USDJPY_M1,0.4686
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_cba164b0,USDJPY,M1,mean_reversion,21,25,75,fixed,atr_mult,london_ny,True,False,True,60,0.0,0.0,0.0,0.0,0,0,0,USDJPY_M1,0.0
0.7661,65.4,23.48,0.02,-20.74,1074.7,844,7,16,-0.0246,0.4052,rsi_reversal_3bec2b0b,USDJPY,M1,mean_reversion,10,32,68,atr_mult,atr_mult,london_ny,False,True,True,60,17.9,2.24,-18.65,-4.32,118,386,340,USDJPY_M1,0.7661
0.6108,23.16,22.3,0.02,-21.47,444.5,885,27,5,-0.0243,2.0259,rsi_reversal_7b6468aa,USDJPY,M1,mean_reversion,10,30,70,atr_mult,fixed,tokyo,False,True,True,60,7.4,-21.47,0.0,0.0,885,0,0,USDJPY_M1,0.6108
0.4295,25.0,0.72,0.0,-0.5,727.5,8,5,1,-0.0628,1.2886,rsi_reversal_d5d7e41f,USDJPY,M1,mean_reversion,18,20,80,fixed,fixed,newyork,False,False,True,0,12.1,0.0,0.18,-0.68,0,1,7,USDJPY_M1,0.4295
0.6496,42.23,9.93,0.01,-8.96,952.1,251,7,5,-0.0357,0.8886,rsi_reversal_7edf0392,USDJPY,M1,mean_reversion,14,32,68,atr_mult,atr_mult,all,True,True,True,240,15.9,-2.32,-4.97,-1.67,100,68,83,USDJPY_M1,0.6496
0.6997,54.71,14.43,0.01,-14.36,1570.4,393,7,8,-0.0365,0.5792,rsi_reversal_291ec70d,USDJPY,M1,mean_reversion,7,25,75,atr_mult,atr_mult,all,True,False,True,60,26.2,-4.91,-9.3,-0.15,145,110,138,USDJPY_M1,0.6997
0.7232,25.46,17.33,0.02,-16.8,1679.7,436,16,4,-0.0385,2.1173,rsi_reversal_f4868c38,USDJPY,M1,mean_reversion,7,28,72,atr_mult,atr_mult,all,True,False,False,120,28.0,-5.47,-7.21,-4.13,169,122,145,USDJPY_M1,0.7232
0.5174,15.79,2.11,0.0,-2.11,433.7,57,12,2,-0.037,2.7594,rsi_reversal_646424a9,USDJPY,M1,mean_reversion,14,28,72,atr_mult,fixed,all,True,True,True,120,7.2,-1.04,-0.67,-0.4,19,18,20,USDJPY_M1,0.5174
0.7641,38.54,16.23,0.02,-14.77,890.3,576,10,6,-0.0256,1.2184,rsi_reversal_720ec65b,USDJPY,M1,mean_reversion,21,35,65,fixed,fixed,london_ny,False,True,True,0,14.8,0.45,-11.65,-3.57,65,286,225,USDJPY_M1,0.7641
0.5616,18.39,27.46,0.03,-26.75,355.5,881,34,4,-0.0304,2.4925,rsi_reversal_38445148,USDJPY,M1,mean_reversion,14,30,70,fixed,fixed,london_ny,False,True,True,120,5.9,-0.52,-17.56,-8.68,100,439,342,USDJPY_M1,0.5616
0.6749,40.67,10.18,0.01,-9.35,979.4,300,10,5,-0.0312,0.9847,rsi_reversal_22e6faba,USDJPY,M1,mean_reversion,10,25,75,atr_mult,fixed,newyork,False,True,True,60,16.3,0.0,-6.7,-2.66,0,98,202,USDJPY_M1,0.6749
0.517,56.36,20.02,0.02,-19.44,366.8,527,9,8,-0.0369,0.4003,rsi_reversal_53bbde38,USDJPY,M1,mean_reversion,18,35,65,fixed,fixed,london,False,True,True,60,6.1,-1.3,-18.14,0.0,94,433,0,USDJPY_M1,0.517
inf,100.0,0.0,0.0,0.13,60.0,2,0,2,0.0635,0.0,rsi_reversal_33d1ad28,USDJPY,M1,mean_reversion,14,20,80,fixed,fixed,all,True,False,True,120,1.0,0.0,0.07,0.06,0,1,1,USDJPY_M1,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,rsi_reversal_3af2f7a1,USDJPY,M1,mean_reversion,21,20,80,fixed,fixed,all,True,True,False,60,0.0,0.0,0.0,0.0,0,0,0,USDJPY_M1,0.0
0.6393,26.14,5.13,0.01,-4.79,584.7,153,12,5,-0.0313,1.8061,rsi_reversal_ef40a5f0,USDJPY,M1,mean_reversion,21,30,70,fixed,atr_mult,tokyo,False,False,False,60,9.7,-4.79,0.0,0.0,153,0,0,USDJPY_M1,0.6393
0.4654,35.87,16.37,0.02,-15.95,168.7,552,12,6,-0.0289,0.8321,rsi_reversal_9e93aebf,USDJPY,M1,mean_reversion,18,30,70,fixed,fixed,london_ny,False,True,True,120,2.8,-1.5,-9.22,-5.23,47,303,202,USDJPY_M1,0.4654
0.7,51.98,9.05,0.01,-7.23,1663.4,177,7,8,-0.0408,0.6467,rsi_reversal_43c596c9,USDJPY,M1,mean_reversion,14,28,72,atr_mult,atr_mult,london,False,True,True,120,27.7,-0.63,-6.6,0.0,34,143,0,USDJPY_M1,0.7
0.4746,11.5,6.31,0.01,-6.31,862.3,113,19,2,-0.0558,3.651,rsi_reversal_72590aee,USDJPY,M1,mean_reversion,10,25,75,fixed,atr_mult,all,True,True,False,240,14.4,-2.2,-1.79,-2.32,45,32,36,USDJPY_M1,0.4746
0.8193,69.14,7.56,0.01,-4.38,1087.4,243,4,13,-0.018,0.3658,rsi_reversal_1239b9f7,USDJPY,M1,mean_reversion,14,30,70,atr_mult,atr_mult,tokyo,False,True,False,60,18.1,-4.38,0.0,0.0,243,0,0,USDJPY_M1,0.8193
0.7736,52.74,7.36,0.01,-6.26,1673.4,237,4,7,-0.0264,0.6932,rsi_reversal_d860fa38,USDJPY,M1,mean_reversion,7,32,68,atr_mult,atr_mult,newyork,True,False,True,60,27.9,0.0,-1.94,-4.31,0,81,156,USDJPY_M1,0.7736
0.8574,31.84,7.61,0.01,-4.69,1585.2,267,15,5,-0.0176,1.8359,rsi_reversal_5720c953,USDJPY,M1,mean_reversion,18,32,68,atr_mult,atr_mult,newyork,False,True,True,120,26.4,0.0,-6.41,1.72,0,99,168,USDJPY_M1,0.8574
0.0,0.0,0.21,0.0,-0.21,930.0,2,2,0,-0.103,0.0,rsi_reversal_a7dd6ee3,USDJPY,M1,mean_reversion,21,30,70,atr_mult,atr_mult,london,True,False,True,120,15.5,0.0,-0.21,0.0,0,2,0,USDJPY_M1,0.0
0.5222,12.83,12.86,0.01,-12.64,611.2,343,22,2,-0.0368,3.5487,rsi_reversal_590a877a,USDJPY,M1,mean_reversion,14,32,68,atr_mult,fixed,all,True,True,True,0,10.2,-4.79,-5.36,-2.48,131,96,116,USDJPY_M1,0.5222
0.5051,25.61,2.88,0.0,-2.61,230.5,82,13,4,-0.0318,1.4673,rsi_reversal_34b73b2b,USDJPY,M1,mean_reversion,7,20,80,atr_mult,fixed,tokyo,True,False,False,240,3.8,-2.61,0.0,0.0,82,0,0,USDJPY_M1,0.5051
0.462,18.5,26.31,0.03,-25.9,400.1,719,21,4,-0.036,2.0355,rsi_reversal_519d5493,USDJPY,M1,mean_reversion,14,32,68,atr_mult,fixed,london,False,True,True,120,6.7,-4.65,-21.25,0.0,135,584,0,USDJPY_M1,0.462
0.3524,25.93,4.11,0.0,-4.11,2377.8,27,7,2,-0.1522,1.007,rsi_reversal_36a9d345,USDJPY,M1,mean_reversion,14,28,72,atr_mult,fixed,london,True,False,True,240,39.6,0.02,-4.13,0.0,4,23,0,USDJPY_M1,0.3524
1.0089,30.77,3.09,0.0,0.15,1626.5,130,13,3,0.0012,2.27,rsi_reversal_40288e8f,USDJPY,M1,mean_reversion,14,25,75,fixed,atr_mult,newyork,False,False,False,0,27.1,0.0,-1.19,1.34,0,53,77,USDJPY_M1,1.0089
0.8489,68.14,3.36,0.0,-1.68,957.3,113,3,9,-0.0148,0.3969,rsi_reversal_f8c096fe,USDJPY,M1,mean_reversion,14,25,75,atr_mult,atr_mult,newyork,False,True,False,240,16.0,0.0,-2.48,0.8,0,43,70,USDJPY_M1,0.8489
0.6414,45.9,17.76,0.02,-15.11,1901.9,268,7,5,-0.0564,0.7561,rsi_reversal_ecfeeede,USDJPY,M1,mean_reversion,18,35,65,atr_mult,atr_mult,london,False,True,False,60,31.7,0.23,-15.34,0.0,57,211,0,USDJPY_M1,0.6414
0.7707,49.09,6.73,0.01,-4.06,2268.5,110,6,7,-0.0369,0.7993,rsi_reversal_0d828371,USDJPY,M1,mean_reversion,14,25,75,atr_mult,fixed,london,False,True,False,120,37.8,1.93,-5.99,0.0,17,93,0,USDJPY_M1,0.7707
0.448,24.53,4.26,0.0,-4.17,237.2,106,16,2,-0.0393,1.3784,rsi_reversal_dc725157,USDJPY,M1,mean_reversion,14,30,70,atr_mult,fixed,all,True,True,True,60,4.0,-1.48,-1.79,-0.9,43,30,33,USDJPY_M1,0.448
0.62,37.5,0.85,0.0,-0.58,1020.0,16,5,3,-0.0363,1.0334,rsi_reversal_0feeb3fe,USDJPY,M1,mean_reversion,21,32,68,fixed,atr_mult,newyork,True,False,True,60,17.0,0.0,-0.72,0.14,0,4,12,USDJPY_M1,0.62
0.5731,59.96,83.98,0.08,-83.47,387.8,2725,7,14,-0.0306,0.3827,rsi_reversal_7b07bc10,USDJPY,M1,mean_reversion,7,30,70,fixed,atr_mult,all,False,True,True,0,6.5,-30.14,-29.03,-24.31,1020,798,907,USDJPY_M1,0.5731
0.8241,53.72,9.54,0.01,-5.75,1624.5,242,7,9,-0.0238,0.71,rsi_reversal_3b6d57d1,USDJPY,M1,mean_reversion,18,30,70,fixed,atr_mult,london_ny,False,True,False,60,27.1,-0.04,-8.32,2.61,24,124,94,USDJPY_M1,0.8241
1.1376,33.7,3.69,0.0,1.46,1439.3,92,10,4,0.0159,2.2385,rsi_reversal_5d68ec8b,USDJPY,M1,mean_reversion,14,20,80,atr_mult,atr_mult,all,False,True,True,240,24.0,1.18,0.58,-0.3,22,35,35,USDJPY_M1,1.1376
0.7471,27.55,2.07,0.0,-1.48,494.1,98,7,2,-0.0151,1.9647,rsi_reversal_d3f8ed23,USDJPY,M1,mean_reversion,7,20,80,fixed,fixed,newyork,True,False,True,0,8.2,0.0,-1.77,0.29,0,27,71,USDJPY_M1,0.7471
1.0201,56.45,4.15,0.0,0.13,1898.7,62,5,13,0.0021,0.7869,rsi_reversal_13d4aeb4,USDJPY,M1,mean_reversion,7,20,80,fixed,fixed,tokyo,True,False,True,0,31.6,0.13,0.0,0.0,62,0,0,USDJPY_M1,1.0201
0.7108,32.65,12.09,0.01,-11.87,1177.3,343,11,3,-0.0346,1.4661,rsi_reversal_f7da6f6b,USDJPY,M1,mean_reversion,7,25,75,atr_mult,fixed,all,True,True,True,0,19.6,-5.58,-4.7,-1.59,127,104,112,USDJPY_M1,0.7108
0.7559,41.7,13.19,0.01,-11.58,1025.2,506,11,8,-0.0229,1.0569,rsi_reversal_ff48c115,USDJPY,M1,mean_reversion,7,25,75,fixed,fixed,newyork,False,True,True,60,17.1,0.0,-4.63,-6.95,0,167,339,USDJPY_M1,0.7559
0.0,0.0,0.55,0.0,-0.55,270.0,4,4,0,-0.1375,0.0,rsi_reversal_e012d1b7,USDJPY,M1,mean_reversion,21,25,75,fixed,atr_mult,all,True,True,True,60,4.5,-0.4,-0.15,0.0,3,1,0,USDJPY_M1,0.0
0.821,29.91,13.94,0.01,-11.72,1427.7,535,26,5,-0.0219,1.9242,rsi_reversal_27b5e374,USDJPY,M1,mean_reversion,7,30,70,fixed,fixed,newyork,False,True,False,60,23.8,0.0,-6.97,-4.76,0,201,334,USDJPY_M1,0.821
0.5212,45.95,39.94,0.04,-39.85,231.4,1358,11,8,-0.0293,0.6131,rsi_reversal_b501e0e1,USDJPY,M1,mean_reversion,7,30,70,fixed,atr_mult,tokyo,False,False,True,240,3.9,-39.85,0.0,0.0,1358,0,0,USDJPY_M1,0.5212
0.6341,25.0,4.21,0.0,-4.09,532.7,124,12,3,-0.033,1.9024,rsi_reversal_59182b3a,USDJPY,M1,mean_reversion,14,28,72,fixed,atr_mult,all,True,True,False,0,8.9,-1.49,-1.33,-1.27,46,37,41,USDJPY_M1,0.6341
0.5733,29.9,11.02,0.01,-10.21,459.2,291,14,5,-0.0351,1.3443,rsi_reversal_8a171d7d,USDJPY,M1,mean_reversion,14,28,72,fixed,atr_mult,tokyo,False,True,True,60,7.7,-10.21,0.0,0.0,291,0,0,USDJPY_M1,0.5733
0.4171,25.0,0.58,0.0,-0.34,720.0,4,3,1,-0.0852,1.2513,rsi_reversal_041f8989,USDJPY,M1,mean_reversion,21,25,75,atr_mult,atr_mult,all,True,True,True,120,12.0,-0.06,-0.28,0.0,3,1,0,USDJPY_M1,0.4171
0.4699,36.07,13.59,0.01,-13.31,163.0,463,18,6,-0.0287,0.8328,rsi_reversal_91d86554,USDJPY,M1,mean_reversion,7,20,80,fixed,fixed,newyork,False,True,False,60,2.7,0.0,-4.43,-8.88,0,138,325,USDJPY_M1,0.4699
0.5494,27.57,6.95,0.01,-6.83,479.4,185,15,4,-0.0369,1.4436,rsi_reversal_91fd0ad1,USDJPY,M1,mean_reversion,18,25,75,atr_mult,atr_mult,all,False,True,True,240,8.0,-1.65,-3.09,-2.09,54,63,68,USDJPY_M1,0.5494
