entry_time,exit_time,side,entry_price,exit_price,pnl
2023-06-26T06:00:00,2023-06-26T11:00:00,short,30182.0,30516.4193,-48.8298
2023-06-26T18:00:00,2023-06-26T18:00:00,long,30636.0,30303.5828,-47.2452
2023-06-27T16:00:00,2023-06-27T19:00:00,long,30732.0,30549.9727,-30.0215
2023-06-28T12:00:00,2023-06-29T11:00:00,short,30186.0,30358.33,-29.0974
2023-06-29T15:00:00,2023-06-30T00:00:00,long,30712.0,30396.2721,-43.8897
2023-06-30T18:00:00,2023-07-03T02:00:00,short,30139.0,30713.6999,-72.1427
2023-07-03T20:00:00,2023-07-03T20:00:00,long,31070.0,30849.0381,-32.2496
2023-07-03T23:00:00,2023-07-04T01:00:00,long,31206.0,30979.5088,-32.3852
2023-07-05T00:00:00,2023-07-06T10:00:00,short,30700.0,30616.7065,-0.8846
2023-07-06T12:00:00,2023-07-06T14:00:00,long,30823.0,31130.751,21.7947
2023-07-06T19:00:00,2023-07-07T19:00:00,short,30217.0,30431.0,-31.7816
2023-07-10T23:00:00,2023-07-11T01:00:00,long,30539.0,30686.5193,5.6835
2023-07-12T21:00:00,2023-07-13T17:00:00,short,30483.0,30677.6384,-29.3384
2023-07-13T18:00:00,2023-07-13T20:00:00,long,30674.0,30844.4111,7.8799
2023-07-13T23:00:00,2023-07-14T01:00:00,long,31271.0,31239.4702,-12.4266
2023-07-14T22:00:00,2023-07-16T19:00:00,short,30707.0,30410.0,20.6547
2023-07-17T23:00:00,2023-07-18T01:00:00,short,29812.0,30078.5409,-37.173
2023-07-19T09:00:00,2023-07-19T17:00:00,long,30110.0,29840.826,-36.643
2023-07-20T10:00:00,2023-07-20T18:00:00,long,30146.0,30049.1428,-18.8467
2023-07-20T19:00:00,2023-07-21T22:00:00,short,29779.0,30024.0532,-33.915
2023-07-23T22:00:00,2023-07-23T23:00:00,long,30121.0,30101.6891,-10.8588
2023-07-24T07:00:00,2023-07-24T14:00:00,short,29795.0,29280.5002,42.4843
