,BTCUSDT,ETHUSDT,XRPUSDT,DOGEUSDT,SOLUSDT
2024-02-05 02:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 03:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 04:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 05:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 06:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 07:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 08:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 09:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 10:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 11:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 12:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 13:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 14:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 15:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 16:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 17:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 18:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 19:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 20:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 21:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 22:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-05 23:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 00:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 01:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 02:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 03:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 04:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 05:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 06:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 07:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 08:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 09:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 10:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 11:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 12:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 13:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 14:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 15:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 16:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 17:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 18:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.224533859379463,19.632994664102
2024-02-06 19:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.198180209329283,19.632994664102
2024-02-06 20:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.331237153312596,19.632994664102
2024-02-06 21:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.931816971713392,19.632994664102
2024-02-06 22:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,26.424256464656498,19.632994664102
2024-02-06 23:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,26.31023213990332,19.632994664102
2024-02-07 00:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,26.290600337515095,19.632994664102
2024-02-07 01:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.734698257500373,19.632994664102
2024-02-07 02:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.740184117834765,19.612482845183994
2024-02-07 03:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.44623253703685
2024-02-07 04:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.478240820106407
2024-02-07 05:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.416588106486707
2024-02-07 06:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.696784008287683
2024-02-07 07:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.61442919340977
2024-02-07 08:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.682703110540725
2024-02-07 09:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,19.75919131960099
2024-02-07 10:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,20.09874728466645
2024-02-07 11:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,20.33524826833145
2024-02-07 12:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.914460060618456,20.571813699224762
2024-02-07 13:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.88738560146357,20.100844844520946
2024-02-07 14:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.75777353335823,20.0569316336507
2024-02-07 15:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.105721763297954
2024-02-07 16:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.092966578591867
2024-02-07 17:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.49638027606143
2024-02-07 18:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.453956998123417
2024-02-07 19:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.72293015537072
2024-02-07 20:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.72293015537072
2024-02-07 21:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.72293015537072
2024-02-07 22:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.507303713006415,20.72293015537072
2024-02-07 23:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.48065463558348,20.72293015537072
2024-02-08 00:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.341716604872573,20.72293015537072
2024-02-08 01:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 02:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 03:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 04:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 05:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 06:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 07:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 08:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 09:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 10:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 11:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 12:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 13:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.466116687091468,20.72293015537072
2024-02-08 14:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.43951064033358,20.72293015537072
2024-02-08 15:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.74820586886942,20.72293015537072
2024-02-08 16:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.425618474510436,20.72293015537072
2024-02-08 17:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.364714983545042,20.72293015537072
2024-02-08 18:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.456404025680825,20.72293015537072
2024-02-08 19:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.18209120410566,20.72293015537072
2024-02-08 20:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.424996166485073,20.72293015537072
2024-02-08 21:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.424996166485073,20.72293015537072
2024-02-08 22:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.424996166485073,20.72293015537072
2024-02-08 23:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.424996166485073,20.72293015537072
2024-02-09 00:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.398433080909978,20.72293015537072
2024-02-09 01:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.574197171291313,20.72293015537072
2024-02-09 02:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.421347939289305,20.72293015537072
2024-02-09 03:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.179856894458577,20.72293015537072
2024-02-09 04:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.63884473798233,20.72293015537072
2024-02-09 05:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.921045339245122,20.72293015537072
2024-02-09 06:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.94132061953338,20.72293015537072
2024-02-09 07:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.778814065981944,20.72293015537072
2024-02-09 08:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,26.26869921609031,20.72293015537072
2024-02-09 09:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.81574030249753,20.72293015537072
2024-02-09 10:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.902977623348775,20.72293015537072
2024-02-09 11:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.843406406854072,20.72293015537072
2024-02-09 12:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.885797931010213,20.72293015537072
2024-02-09 13:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.903496899108998,20.72293015537072
2024-02-09 14:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.886152004884025,20.72293015537072
2024-02-09 15:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.878218940498016,20.72293015537072
2024-02-09 16:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,26.024311249719318,20.72293015537072
2024-02-09 17:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.997122022148446,20.72293015537072
2024-02-09 18:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.90634132307811,20.72293015537072
2024-02-09 19:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.98228940397973,20.72293015537072
2024-02-09 20:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.98228940397973,20.72293015537072
2024-02-09 21:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.98228940397973,20.72293015537072
2024-02-09 22:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.98228940397973,20.72293015537072
2024-02-09 23:00:00+00:00,40.96412855116196,20.496940642189234,29.77724442934352,25.98228940397973,20.72293015537072
