pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,strategy_name,symbol,timeframe
0.3672,50.29,37.43,0.04,-37.19,29365.7,175,ema_cross_80b24f62,USDJPY,M5
0.3042,13.0,45.5,0.05,-45.5,24406.5,200,ema_cross_85d2c704,USDJPY,M5
0.186,9.13,62.72,0.06,-62.72,18540.2,241,ema_cross_941775ee,USDJPY,M5
0.133,13.54,151.71,0.15,-151.71,5129.5,672,ema_cross_9e870d04,USDJPY,M5
0.2137,10.78,54.93,0.05,-54.93,24911.8,204,ema_cross_a6e24901,USDJPY,M5
0.113,12.24,147.85,0.15,-147.85,4927.3,662,ema_cross_a9610170,USDJPY,M5
0.2579,10.05,48.02,0.05,-48.02,21184.9,219,ema_cross_b8ea3618,USDJPY,M5
0.367,50.97,43.7,0.04,-43.46,28119.9,206,ema_cross_badc99f4,USDJPY,M5
0.1122,55.65,56.29,0.06,-56.21,16054.8,248,ema_cross_c67e8b1d,USDJPY,M5
0.1723,6.0,55.42,0.06,-55.42,23823.0,200,ema_cross_c6e3eb11,USDJPY,M5
0.318,46.53,48.62,0.05,-48.62,29091.1,202,ema_cross_c873a724,USDJPY,M5
0.2583,9.73,45.05,0.05,-45.05,27896.8,185,ema_cross_dd2ccad0,USDJPY,M5
0.2655,11.11,55.0,0.05,-55.0,19257.7,234,ema_cross_e943f8ac,USDJPY,M5
0.1997,8.38,47.14,0.05,-47.14,30959.3,167,ema_cross_e9c8edc4,USDJPY,M5
0.395,54.36,38.81,0.04,-38.34,31330.8,195,ema_cross_ef15d405,USDJPY,M5
0.1869,23.56,99.79,0.1,-99.79,10972.9,399,ema_cross_f1fee3c6,USDJPY,M5
0.1631,10.5,60.53,0.06,-60.53,18671.8,238,ema_cross_f7c89bf7,USDJPY,M5
0.2898,12.7,44.85,0.04,-44.85,26193.7,189,ema_cross_fe5141c7,USDJPY,M5
0.0667,17.85,282.65,0.28,-282.54,2997.6,1272,momentum_e9b07373,USDJPY,M5
0.0142,5.72,243.0,0.24,-243.0,2490.8,1137,rsi_trend_2e339403,USDJPY,M5
0.4235,48.12,24.85,0.02,-23.36,22845.1,133,rsi_trend_9335db0f,USDJPY,M5
0.1339,31.14,126.38,0.13,-126.27,7520.3,607,rsi_trend_e72cd3cf,USDJPY,M5
