entry_time,exit_time,side,entry_price,exit_price,pnl
2019-03-25T19:00:00,2019-03-25T23:00:00,short,134.2,135.3916,-103.37
2019-03-28T00:00:00,2019-03-28T00:00:00,long,141.65,140.5235,-93.9666
2019-03-29T10:00:00,2019-03-30T03:00:00,long,143.76,145.8398,97.2265
2019-04-02T05:00:00,2019-04-02T06:00:00,long,151.32,150.4405,-75.6344
2019-04-02T13:00:00,2019-04-02T14:00:00,long,160.15,156.7488,-206.1392
2019-04-03T00:00:00,2019-04-03T04:00:00,long,165.5,165.5484,-22.5037
2019-04-03T21:00:00,2019-04-03T22:00:00,long,178.41,172.3668,-305.1583
2019-04-07T21:00:00,2019-04-08T10:00:00,long,175.6366,179.0983,133.1426
2019-04-23T05:00:00,2019-04-23T22:00:00,long,174.65,172.5437,-122.0706
2019-04-25T23:00:00,2019-04-26T02:00:00,short,155.1,158.3925,-193.9174
2019-04-30T23:00:00,2019-05-01T08:00:00,long,170.31,168.0134,-128.4158
2019-05-03T10:00:00,2019-05-03T17:00:00,long,177.3,174.4178,-147.5284
2019-05-06T12:00:00,2019-05-07T07:00:00,long,174.16,185.6606,473.4989
2019-05-11T09:00:00,2019-05-12T00:00:00,long,184.5,192.9542,341.898
2019-05-14T04:00:00,2019-05-14T16:00:00,long,207.73,201.1554,-288.5447
2019-05-14T23:00:00,2019-05-16T04:00:00,long,216.32,253.3379,1351.4049
2019-05-16T16:00:00,2019-05-16T16:00:00,long,277.3632,263.9562,-481.9784
2019-05-26T22:00:00,2019-05-27T17:00:00,long,270.51,265.4448,-193.5277
2019-05-30T04:00:00,2019-05-30T16:00:00,long,283.27,276.8597,-223.3543
2019-06-12T17:00:00,2019-06-12T20:00:00,long,258.6449,254.0476,-176.4189
2019-06-13T00:00:00,2019-06-13T09:00:00,long,262.75,257.7224,-184.0646
2019-06-16T06:00:00,2019-06-16T08:00:00,long,276.61,272.5881,-142.6395
2019-06-21T06:00:00,2019-06-21T13:00:00,long,287.87,283.4638,-146.2621
2019-06-21T19:00:00,2019-06-23T23:00:00,long,293.92,306.5219,312.6552
2019-06-26T04:00:00,2019-06-26T05:00:00,long,331.56,324.6481,-194.4794
2019-06-26T16:00:00,2019-06-26T20:00:00,long,345.01,337.0828,-206.804
2019-07-11T05:00:00,2019-07-12T10:00:00,short,268.9,277.7748,-279.9518
2019-07-14T10:00:00,2019-07-15T03:00:00,short,240.4352,220.1638,609.5575
2019-07-16T18:00:00,2019-07-17T14:00:00,short,198.75,208.5168,-422.6513
2019-08-05T01:00:00,2019-08-05T15:00:00,long,227.2,230.0019,71.4541
2019-08-09T10:00:00,2019-08-11T00:00:00,short,211.9922,209.5491,66.1416
2019-08-14T17:00:00,2019-08-15T09:00:00,short,196.24,182.4311,526.9258
2019-08-21T05:00:00,2019-08-22T00:00:00,short,188.45,189.0259,-50.525
2019-08-28T19:00:00,2019-08-31T22:00:00,short,172.6032,174.08,-95.8602
2019-09-06T21:00:00,2019-09-07T11:00:00,short,169.02,171.8937,-164.0274
2019-09-16T01:00:00,2019-09-16T12:00:00,long,193.39,191.1684,-116.1384
